0.038445,118,236,13255,43393,3767,3742,30.4297,131,0,128,10
0.027684,90,180,10561,33029,3316,3283,26.9062,109,5,128,10
0.039075,115,230,13722,40035,2952,2901,24.0625,127,10,128,10
0.085954,169,338,29097,74783,2779,2664,22.7109,195,15,128,10
0.164685,219,438,57427,127950,2675,2475,21.8984,239,20,128,10
0.304004,274,548,124794,240604,2794,2456,22.8281,359,25,128,10
0.272693,274,548,89375,190937,2819,2493,23.0234,438,30,128,10
0.348041,289,578,146936,272287,2891,2510,23.5859,461,35,128,10
0.315388,266,532,122276,238089,2866,2530,23.3906,379,40,128,10
0.468702,291,582,208194,390255,3081,2696,25.0703,411,45,128,10
0.749804,312,625,325488,586930,3013,2504,24.5391,443,50,128,10
0.432414,303,606,178466,337747,2862,2434,23.3594,401,55,128,10
0.427905,289,579,155202,305857,2887,2454,23.5547,398,60,128,10
0.320192,275,550,111034,224103,2808,2379,22.9375,425,65,128,10
0.332642,296,592,118257,237239,2820,2411,23.0312,435,70,128,10
0.337464,294,588,130916,248704,2870,2441,23.4219,418,75,128,10
0.384927,288,576,155893,294760,3019,2588,24.5859,446,80,128,10
0.349998,322,643,135580,272189,3126,2714,25.4219,462,85,128,10
0.324753,279,558,127272,247184,2953,2584,24.0703,410,90,128,10
0.271491,245,490,108719,204756,2829,2487,23.1016,385,95,128,10
0.240611,248,495,94738,188399,2790,2501,22.7969,361,100,128,10
0.457236,294,588,196632,353875,3199,2769,25.9922,448,105,128,10
0.635011,317,634,259778,483104,3044,2601,24.7812,525,110,128,10
0.49186,316,631,193161,361314,3047,2557,24.8047,558,115,128,10
0.305424,289,579,113142,215961,2763,2422,22.5859,470,120,128,10
0.191934,231,462,65141,139330,2702,2391,22.1094,376,125,128,10
0.273857,247,493,110835,219817,2890,2544,23.5781,420,130,128,10
0.493616,300,600,234991,421176,3051,2524,24.8359,518,135,128,10
0.502053,291,582,244906,433043,2861,2357,23.3516,480,140,128,10
0.556426,314,628,275363,489374,3026,2514,24.6406,539,145,128,10
0.450517,322,644,192510,360880,3114,2615,25.3281,581,150,128,10
0.6092,320,640,285281,505887,3074,2569,25.0156,537,155,128,10
0.558285,329,658,252976,465140,2997,2484,24.4141,497,160,128,10
0.62209,328,656,286031,512567,3066,2541,24.9531,544,165,128,10
0.578431,322,644,250528,463188,2965,2448,24.1641,524,170,128,10
0.66017,328,652,285814,518152,2991,2437,24.3672,498,175,128,10
0.585959,325,650,233038,424974,2984,2478,24.3125,491,180,128,10
0.454639,294,588,164847,322005,2974,2475,24.2344,541,185,128,10
0.446491,314,628,165263,323432,3002,2536,24.4531,545,190,128,10
0.548547,312,623,244889,426938,3101,2594,25.2266,531,195,128,10
0.529985,303,606,240085,419941,3022,2538,24.6094,451,200,128,10
0.393201,324,648,162682,310007,2956,2549,24.0938,503,205,128,10
0.341922,305,610,119092,246748,2812,2446,22.9688,451,210,128,10
0.245422,268,537,88691,180611,2753,2419,22.5078,426,215,128,10
0.260733,260,520,104553,202948,2843,2502,23.2109,410,220,128,10
0.298854,259,518,121738,231291,3049,2662,24.8203,418,225,128,10
0.307055,266,532,122530,238684,2968,2594,24.1875,403,230,128,10
0.406125,279,558,167020,308214,2892,2497,23.5938,422,235,128,10
0.344407,287,574,133674,259285,2966,2575,24.1719,425,240,128,10
0.499708,279,557,226987,414834,3027,2595,24.6484,432,245,128,10
0.373957,270,540,149070,294455,2981,2563,24.2891,437,250,128,10
0.416857,306,611,185889,348596,3053,2653,24.8516,460,255,128,10
