0.063121,84,168,21353,70706,12226,12167,48.7578,82,0,256,13
0.071212,99,198,23164,76429,12023,11931,47.9648,98,1,256,13
0.079467,109,218,24124,78940,11837,11720,47.2383,97,2,256,13
0.080549,115,230,24109,78894,11605,11481,46.332,104,3,256,13
0.097382,116,233,27880,90823,11384,11238,45.4688,113,4,256,13
0.07354,102,204,22206,72391,11141,11015,44.5195,112,5,256,13
0.074103,104,208,21739,70742,10948,10837,43.7656,111,6,256,13
0.068919,85,170,20407,66617,10705,10612,42.8164,103,7,256,13
0.061799,83,166,18466,60497,10528,10441,42.125,103,8,256,13
0.062609,86,172,18369,60321,10292,10209,41.2031,92,9,256,13
0.070802,101,202,19830,64938,10053,9970,40.2695,106,10,256,13
0.075977,111,223,20436,66822,9887,9785,39.6211,116,11,256,13
0.086401,126,252,22671,74177,9833,9708,39.4102,129,12,256,13
0.099091,140,280,24788,80823,9635,9493,38.6367,149,13,256,13
0.094154,135,270,23642,77016,9615,9471,38.5586,157,14,256,13
0.101091,140,280,24798,80077,9641,9488,38.6602,156,15,256,13
0.107522,154,308,26641,85914,9506,9358,38.1328,174,16,256,13
0.113164,153,306,27455,88488,9506,9342,38.1328,173,17,256,13
0.105758,148,296,26028,84350,9478,9316,38.0234,158,18,256,13
0.102668,146,292,25545,82746,9260,9091,37.1719,161,19,256,13
0.118093,155,310,28154,91827,9280,9097,37.25,178,20,256,13
0.124681,156,313,29821,96927,9106,8909,36.5703,192,21,256,13
0.138965,152,304,33899,110626,9010,8819,36.1953,190,22,256,13
0.136992,164,328,33034,107391,8848,8648,35.5625,196,23,256,13
0.128371,168,336,30347,98515,8833,8634,35.5039,197,24,256,13
0.137028,188,376,32063,103465,8810,8601,35.4141,208,25,256,13
0.133963,186,372,30019,96938,8700,8501,34.9844,212,26,256,13
0.143005,186,372,31910,103358,8612,8424,34.6406,196,27,256,13
0.142443,197,395,31389,101823,8549,8350,34.3945,215,28,256,13
0.130449,187,374,29350,95154,8521,8334,34.2852,218,29,256,13
0.147881,195,390,31989,103238,8357,8157,33.6445,226,30,256,13
0.148831,194,388,32817,105915,8407,8197,33.8398,224,31,256,13
