0.001243,4,8,1154,3875,904,903,29.25,8,0,32,15
0.001053,3,6,1080,3611,872,871,28.25,4,1,32,15
0.001016,3,6,1042,3464,840,839,27.25,4,2,32,15
0.000981,3,6,1002,3312,808,807,26.25,4,3,32,15
0.000877,2,4,881,2880,776,775,25.25,2,4,32,15
0.000819,2,4,844,2741,744,743,24.25,2,5,32,15
0.000801,2,4,809,2612,712,711,23.25,2,6,32,15
0.00081,2,4,832,2665,738,737,24.0625,2,7,32,15
0.000729,1,2,777,2480,706,706,23.0625,1,8,32,15
0.000773,2,4,783,2488,681,681,22.2812,3,9,32,15
0.000747,2,4,747,2358,649,649,21.2812,3,10,32,15
0.000655,1,2,671,2108,617,617,20.2812,1,11,32,15
0.000664,1,2,679,2142,629,629,20.6562,1,12,32,15
0.00066,1,2,668,2107,619,619,20.3438,1,13,32,15
0.000638,1,2,635,1992,587,587,19.3438,1,14,32,15
0.00081,3,7,731,2284,578,577,19.0625,3,15,32,15
0.001166,8,16,966,3013,609,602,20.0312,7,16,32,15
0.001094,7,14,908,2812,577,570,19.0312,7,17,32,15
0.001189,8,16,966,2976,572,561,18.875,8,18,32,15
0.001315,9,18,1011,3098,567,556,18.7188,12,19,32,15
0.00154,12,24,1111,3409,536,525,17.75,14,20,32,15
0.001391,11,22,1021,3128,504,494,16.75,13,21,32,15
0.001492,12,24,1063,3274,504,494,16.75,16,22,32,15
0.001428,12,24,996,3064,472,462,15.75,18,23,32,15
0.001426,12,24,973,2997,459,447,15.3438,19,24,32,15
0.001138,10,20,778,2355,429,417,14.4062,14,25,32,15
0.000935,7,14,663,2015,423,414,14.2188,10,26,32,15
0.001247,10,20,884,2710,460,450,15.375,14,27,32,15
0.001061,8,16,759,2316,428,420,14.375,8,28,32,15
0.001132,8,16,836,2483,456,446,15.25,9,29,32,15
0.001258,8,16,1005,2834,436,425,14.625,8,30,32,15
0.001238,8,16,974,2706,405,393,13.6562,8,31,32,15
0.001258,9,18,966,2654,393,380,13.2812,7,32,32,15
0.001229,8,16,1024,2821,471,458,15.7188,8,33,32,15
0.001387,10,20,1137,3222,484,469,16.125,10,34,32,15
0.001395,10,20,1165,3372,510,496,16.9375,10,35,32,15
0.001272,9,18,1039,3047,478,465,15.9375,10,36,32,15
0.001573,11,22,1289,3618,485,470,16.1562,13,37,32,15
0.001689,12,25,1363,3866,523,508,17.3438,16,38,32,15
0.001741,14,28,1362,3904,491,478,16.3438,16,39,32,15
0.001528,11,22,1247,3643,513,505,17.0312,14,40,32,15
0.001835,14,28,1450,4322,566,550,18.6875,15,41,32,15
