0.05854,74,148,19600,64890,11835,11784,47.2305,78,0,256,12
0.059002,78,156,19558,64558,11605,11531,46.332,83,1,256,12
0.06325,84,168,19973,65698,11372,11276,45.4219,89,2,256,12
0.068094,90,180,20450,67173,11134,11033,44.4922,102,3,256,12
0.071764,99,198,20789,67838,10904,10790,43.5938,102,4,256,12
0.06645,94,188,19087,62166,10668,10564,42.6719,95,5,256,12
0.061358,85,170,17881,58470,10482,10395,41.9453,98,6,256,12
0.069101,98,196,19483,63811,10328,10232,41.3438,117,7,256,12
0.071954,104,208,19557,63965,10124,10017,40.5469,120,8,256,12
0.071479,99,198,19272,63316,9918,9822,39.7422,124,9,256,12
0.074943,110,220,19722,64652,9768,9669,39.1562,135,10,256,12
0.08547,130,260,21815,71309,9554,9431,38.3203,149,11,256,12
0.099921,149,299,24176,78471,9519,9375,38.1836,171,12,256,12
0.103955,152,305,25219,81612,9498,9349,38.1016,160,13,256,12
0.114604,162,325,26832,86648,9296,9125,37.3125,166,14,256,12
0.110679,154,308,25596,82811,9111,8937,36.5898,172,15,256,12
0.103139,149,298,23975,77488,9081,8921,36.4727,172,16,256,12
0.102987,141,282,24381,78492,8902,8740,35.7734,158,17,256,12
0.111241,152,304,25138,80500,8730,8559,35.1016,169,18,256,12
0.11291,156,313,25133,80801,8509,8330,34.2383,182,19,256,12
0.118277,158,316,24969,79793,8330,8150,33.5391,203,20,256,12
0.124881,169,338,25583,81679,8413,8221,33.8633,233,21,256,12
0.13794,179,359,27806,88508,8249,8050,33.2227,234,22,256,12
0.130537,177,354,25765,82370,8095,7894,32.6211,229,23,256,12
0.138668,177,354,26969,86677,7876,7684,31.7656,245,24,256,12
0.161877,192,384,31360,100528,7715,7502,31.1367,261,25,256,12
0.175332,207,414,32634,103783,7711,7481,31.1211,273,26,256,12
0.186177,212,425,35123,112143,7677,7428,30.9883,302,27,256,12
0.197192,204,409,36672,117182,7658,7423,30.9141,305,28,256,12
0.174897,199,398,33896,108485,7629,7386,30.8008,280,29,256,12
0.176892,209,418,34066,108306,7499,7259,30.293,262,30,256,12
