0.094318,168,336,18387,61448,5696,5675,30.6667,306,0,192,14
0.090713,161,322,18202,60464,5514,5485,29.7188,212,1,192,14
0.059544,137,274,15219,50494,5319,5299,28.7031,181,2,192,14
0.051719,122,244,14035,46626,5154,5132,27.8438,139,3,192,14
0.047625,110,220,12604,41302,4970,4942,26.8854,126,4,192,14
0.041239,95,190,11281,36998,4786,4758,25.9271,114,5,192,14
0.04284,96,192,11158,36023,4639,4600,25.1615,94,6,192,14
0.04347,102,204,11414,36360,4462,4412,24.2396,91,7,192,14
0.045019,106,213,11211,35218,4320,4265,23.5,126,8,192,14
0.049202,117,235,13052,40067,4365,4295,23.7344,139,9,192,14
0.049433,114,228,13167,39581,4222,4145,22.9896,141,10,192,14
0.051794,116,232,13244,39615,4065,3982,22.1719,171,11,192,14
0.05711,130,260,13916,41053,3916,3823,21.3958,174,12,192,14
0.077196,146,293,18616,53190,3868,3749,21.1458,192,13,192,14
0.081141,158,316,19065,54148,3878,3738,21.1979,225,14,192,14
0.107162,203,406,23923,67135,3794,3612,20.7604,244,15,192,14
0.128135,231,462,26892,74236,3701,3499,20.276,278,16,192,14
0.145555,221,442,29201,78919,3590,3392,19.6979,302,17,192,14
0.135271,211,423,28694,79437,3532,3333,19.3958,324,18,192,14
0.185162,241,482,40681,104866,3591,3338,19.7031,368,19,192,14
0.209804,272,544,43071,113702,3491,3245,19.1823,396,20,192,14
0.251791,269,539,50264,133306,3438,3165,18.9062,410,21,192,14
0.329357,312,624,43820,114592,3485,3182,19.151,442,22,192,14
0.543839,334,668,57633,149418,3479,3124,19.1198,512,23,192,14
0.557197,312,625,56969,145667,3461,3090,19.026,531,24,192,14
0.732394,357,711,87756,225428,3451,3023,18.974,553,25,192,14
0.514629,353,702,87853,226222,3407,3004,18.7448,600,26,192,14
0.808704,376,750,121352,303379,3527,3028,19.3698,664,27,192,14
0.595418,373,742,118770,295264,3535,2946,19.4115,651,28,192,14
0.652948,388,775,113021,271428,3568,2985,19.5833,690,29,192,14
1.9781,401,750,464811,1104908,3538,2959,19.4271,711,30,192,14
0.558346,376,751,117537,290762,3412,2878,18.7708,636,31,192,14
0.939258,389,778,215988,516343,3616,2914,19.8333,657,32,192,14
0.96764,392,780,208389,494443,3561,2903,19.5469,704,33,192,14
1.03956,410,814,200170,490415,3576,2933,19.625,742,34,192,14
1.03905,436,871,221023,524403,3625,2944,19.8802,770,35,192,14
1.41419,431,850,286138,675825,3725,3000,20.401,808,36,192,14
1.06797,462,924,213974,519001,3670,2973,20.1146,815,37,192,14
1.00815,424,840,231280,535567,3717,2979,20.3594,810,38,192,14
1.03968,409,810,199921,473098,3912,3100,21.375,833,39,192,14
1.19876,432,853,243715,589582,3865,3055,21.1302,835,40,192,14
1.40673,454,905,317079,756939,3917,3114,21.401,869,41,192,14
1.06793,424,845,292673,654934,4030,3142,21.9896,854,42,192,14
0.931545,401,797,205401,495541,3949,3177,21.5677,795,43,192,14
1.20436,412,815,288564,686599,4011,3197,21.8906,787,44,192,14
1.05605,410,820,251464,587510,3919,3183,21.4115,771,45,192,14
0.909875,386,767,216303,501649,3957,3159,21.6094,784,46,192,14
0.858211,387,773,169541,413728,3766,3085,20.6146,840,47,192,14
0.928197,390,779,206370,496086,3863,3046,21.1198,857,48,192,14
0.88011,405,809,201829,478585,3751,2976,20.5365,879,49,192,14
0.88053,373,745,219653,516460,3751,2982,20.5365,895,50,192,14
0.957586,379,746,218803,522567,3807,3022,20.8281,889,51,192,14
0.885448,419,838,201211,479720,3746,3037,20.5104,879,52,192,14
0.932047,426,851,210704,497132,3759,3055,20.5781,890,53,192,14
0.993046,372,744,245829,572505,3925,3133,21.4427,900,54,192,14
0.689163,357,714,137765,333404,3871,3087,21.1615,919,55,192,14
1.05684,398,793,243736,573922,3921,3111,21.4219,894,56,192,14
0.736761,336,671,186493,444945,3863,3063,21.1198,874,57,192,14
0.806551,383,762,200404,470717,4032,3156,22,884,58,192,14
0.761822,351,702,192402,448040,4070,3170,22.1979,896,59,192,14
0.973468,424,845,226548,529858,4023,3218,21.9531,993,60,192,14
0.88748,452,904,193436,462843,3965,3181,21.651,1027,61,192,14
0.923156,418,836,221254,523622,3938,3157,21.5104,1005,62,192,14
0.899729,422,843,199625,474268,3917,3108,21.401,1041,63,192,14
0.984457,412,823,243584,569441,3982,3119,21.7396,1049,64,192,14
0.851634,429,857,178782,437769,3828,3062,20.9375,994,65,192,14
1.10089,469,937,235969,550647,3928,3108,21.4583,1069,66,192,14
1.04148,460,917,238001,554579,3919,3095,21.4115,1098,67,192,14
0.949255,444,887,211405,488271,3935,3058,21.4948,1124,68,192,14
1.17516,445,890,260254,596151,3958,3066,21.6146,1154,69,192,14
0.923155,416,830,211497,497146,3983,3069,21.7448,1175,70,192,14
1.11173,417,834,281802,645996,4009,3100,21.8802,1191,71,192,14
1.2685,442,882,320930,733113,4125,3144,22.4844,1225,72,192,14
1.3073,412,822,337021,770261,4011,3097,21.8906,1226,73,192,14
1.25802,426,849,322351,734871,4039,3069,22.0365,1118,74,192,14
1.21458,443,885,280800,655224,3958,3067,21.6146,1124,75,192,14
1.08368,383,763,285956,656172,4073,3013,22.2135,1107,76,192,14
1.13483,374,746,295596,679857,4097,3039,22.3385,1157,77,192,14
1.4571,405,807,357066,833874,4218,3154,22.9688,1195,78,192,14
1.22105,424,846,280767,653103,4188,3188,22.8125,1258,79,192,14
0.983718,395,790,228725,547965,4151,3169,22.6198,1255,80,192,14
1.26853,444,888,317266,734388,4190,3150,22.8229,1283,81,192,14
1.35739,457,909,341609,777235,4217,3206,22.9635,1275,82,192,14
1.42703,439,878,371393,861016,4379,3271,23.8073,1346,83,192,14
1.13697,399,793,274037,654305,4337,3267,23.5885,1407,84,192,14
1.3263,432,862,336180,785240,4320,3241,23.5,1360,85,192,14
1.80822,380,757,507137,1158656,4365,3223,23.7344,1400,86,192,14
1.56158,365,726,395258,926715,4524,3288,24.5625,1373,87,192,14
1.40421,389,772,367802,846451,4444,3255,24.1458,1420,88,192,14
1.64676,392,782,414059,977597,4426,3217,24.0521,1410,89,192,14
2.01219,425,822,514870,1201360,4304,3159,23.4167,1343,90,192,14
1.25117,384,760,298822,715144,4360,3241,23.7083,1370,91,192,14
1.39505,416,831,345118,815803,4255,3230,23.1615,1363,92,192,14
1.21135,370,737,325286,754895,4352,3163,23.6667,1340,93,192,14
1.38153,393,784,333260,789227,4258,3154,23.1771,1361,94,192,14
1.52132,332,655,405962,959112,4407,3181,23.9531,1360,95,192,14
1.2342,377,749,304913,728512,4432,3199,24.0833,1394,96,192,14
