simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,mean_solver_time,total_solver_time,planning_calls
5,10,96,19,ok,0,341,1.33203125,0.03599675000000001,1.8718310000000002,52
5,10,128,10,ok,0,460,1.796875,0.06867711538461535,3.5712099999999984,52
5,10,128,11,ok,0,447,1.74609375,0.06599930769230769,3.431964,52
5,10,128,12,ok,0,465,1.81640625,0.06774975000000003,3.522987000000001,52
5,10,128,13,ok,0,459,1.79296875,0.11152607692307696,5.799356000000002,52
5,10,128,14,ok,0,469,1.83203125,0.061696596153846164,3.2082230000000007,52
5,10,128,15,ok,0,458,1.7890625,0.08318150000000002,4.325438000000001,52
5,10,128,16,ok,0,463,1.80859375,0.08063309615384615,4.192920999999999,52
5,10,128,17,ok,0,453,1.76953125,0.06542251923076924,3.401971,52
5,10,128,18,ok,0,443,1.73046875,0.07002319230769233,3.641206000000001,52
5,10,128,19,ok,0,438,1.7109375,0.08231915384615386,4.280596000000001,52
5,10,160,10,ok,0,546,2.1328125,0.20531850000000001,10.676562,52
5,10,160,11,ok,0,441,1.72265625,0.6805664423076923,35.389455,52
5,10,160,12,ok,0,570,2.2265625,0.15198888461538462,7.903422000000001,52
5,10,160,13,ok,0,568,2.21875,0.1461966730769231,7.602227000000001,52
5,10,160,14,ok,0,532,2.078125,0.16828963461538463,8.751061,52
5,10,160,15,ok,0,551,2.15234375,0.16314317307692308,8.483445,52
5,10,160,16,ok,0,554,2.1640625,0.1910848461538461,9.936411999999997,52
5,10,160,17,ok,0,430,1.6796875,0.8621673846153846,44.832704,52
5,10,160,18,ok,0,541,2.11328125,0.1982179230769231,10.307332,52
5,10,160,19,ok,0,526,2.0546875,0.23367384615384612,12.151039999999998,52
5,10,192,10,ok,0,535,2.08984375,1.176194,61.162088,52
5,10,192,11,ok,0,381,1.48828125,2.224043636363637,97.85792000000002,44
5,10,192,12,ok,0,607,2.37109375,0.5187259038461539,26.973747000000003,52
5,10,192,13,ok,0,286,1.1171875,1.3856632352941176,47.11255,34
5,10,192,14,ok,0,310,1.2109375,1.5868320540540541,58.712786,37
5,10,192,15,ok,0,576,2.25,0.7248624230769232,37.692846,52
5,10,192,16,ok,0,339,1.32421875,1.398045621621622,51.72768800000001,37
5,10,192,17,ok,0,437,1.70703125,1.177712318181818,51.819342,44
5,10,192,18,ok,0,394,1.5390625,2.3086961304347824,106.20002199999999,46
5,10,192,19,ok,0,418,1.6328125,1.1490164,51.705738000000004,45
5,10,224,10,ok,0,321,1.25390625,3.095395189189189,114.529622,37
5,10,224,11,ok,0,331,1.29296875,1.8331711714285717,64.16099100000001,35
5,10,224,12,ok,0,376,1.46875,2.4361641621621617,90.13807399999999,37
5,10,224,13,ok,0,400,1.5625,1.550834,58.931692,38
5,10,224,14,ok,0,406,1.5859375,1.811539463414634,74.273118,41
5,10,224,15,ok,0,366,1.4296875,2.946796948717948,114.92508099999998,39
5,10,224,16,ok,0,369,1.44140625,2.7134235897435897,105.82352,39
