0.035162,53,107,13725,45607,8505,8466,45.2969,54,0,192,19
0.036371,57,115,14250,47203,8327,8276,44.3698,59,1,192,19
0.038093,61,122,14700,48411,8199,8134,43.7031,65,2,192,19
0.039789,63,126,15066,49429,8029,7952,42.8177,71,3,192,19
0.043043,70,140,15701,51364,7913,7832,42.2135,78,4,192,19
0.043339,71,142,15547,50845,7736,7659,41.2917,84,5,192,19
0.043414,73,146,15418,50332,7658,7584,40.8854,81,6,192,19
0.043866,75,150,14999,48926,7484,7411,39.9792,83,7,192,19
0.043021,77,154,14589,47572,7317,7247,39.1094,82,8,192,19
0.043597,80,160,14183,46385,7252,7183,38.7708,88,9,192,19
0.043093,74,148,14065,45762,7129,7063,38.1302,84,10,192,19
0.038745,65,131,12667,41278,6952,6886,37.2083,80,11,192,19
0.038341,57,115,12942,42196,6910,6855,36.9896,69,12,192,19
0.033105,53,106,11484,37523,6861,6805,36.7344,74,13,192,19
0.038007,63,126,12765,41516,6840,6766,36.625,81,14,192,19
0.039805,68,136,12895,41942,6760,6686,36.2083,95,15,192,19
0.04131,73,146,12902,42157,6759,6689,36.2031,90,16,192,19
0.044339,83,166,13696,44603,6711,6634,35.9531,94,17,192,19
0.0422,76,152,13016,42466,6534,6453,35.0312,88,18,192,19
0.046705,81,163,14198,46166,6533,6454,35.026,91,19,192,19
0.044091,80,160,13746,44650,6428,6348,34.4792,84,20,192,19
0.042497,75,150,13234,42929,6307,6234,33.849,79,21,192,19
0.038262,62,125,12085,39242,6216,6148,33.375,75,22,192,19
0.03605,63,126,11559,37690,6210,6150,33.3438,74,23,192,19
0.037292,67,134,11931,38822,6190,6126,33.2396,77,24,192,19
0.046394,83,166,14003,45395,6302,6221,33.8229,106,25,192,19
0.053046,87,174,15765,50921,6224,6125,33.4167,129,26,192,19
0.066971,108,216,19411,61795,6184,6061,33.2083,133,27,192,19
0.074721,124,248,20666,66217,6183,6041,33.2031,152,28,192,19
0.075461,125,250,21007,67382,6119,5986,32.8698,172,29,192,19
0.078922,128,256,20836,66611,5993,5855,32.2135,172,30,192,19
0.072976,134,268,18917,60629,5827,5696,31.349,163,31,192,19
0.073628,130,261,19144,61346,5803,5666,31.224,169,32,192,19
0.071831,122,244,19018,60755,5701,5553,30.6927,164,33,192,19
0.077153,126,252,20546,65576,5749,5589,30.9427,161,34,192,19
0.078371,121,242,19821,63650,5756,5597,30.9792,157,35,192,19
0.0764,119,238,19999,64206,5696,5539,30.6667,144,36,192,19
0.075428,124,249,20249,64769,5859,5708,31.5156,142,37,192,19
0.066267,114,229,18237,58303,5859,5732,31.5156,127,38,192,19
0.066584,118,236,17821,57115,5912,5791,31.7917,132,39,192,19
0.079903,114,229,16314,52388,5979,5853,32.1406,123,40,192,19
0.066644,113,227,18568,59863,6061,5931,32.5677,136,41,192,19
0.063928,103,206,17718,57169,6051,5926,32.5156,129,42,192,19
0.068912,118,236,18776,60704,5935,5805,31.9115,130,43,192,19
0.069432,115,230,19329,61966,5822,5690,31.3229,128,44,192,19
0.072781,112,224,19830,63709,5855,5733,31.4948,138,45,192,19
0.070567,110,220,19813,63717,5925,5797,31.8594,145,46,192,19
0.066132,102,204,18610,59585,5814,5693,31.2812,145,47,192,19
0.068107,103,206,19388,62005,5733,5611,30.8594,139,48,192,19
0.074052,123,247,20618,66264,5875,5754,31.599,139,49,192,19
0.076636,124,248,20720,66462,5929,5799,31.8802,136,50,192,19
0.065213,114,228,17649,56902,5950,5821,31.9896,130,51,192,19
0.065585,103,206,17951,57997,5982,5850,32.1562,134,52,192,19
0.063946,102,204,17308,55765,5866,5744,31.5521,128,53,192,19
0.054494,85,170,15555,50094,5969,5874,32.0885,116,54,192,19
0.048235,82,164,13549,43546,5934,5841,31.9062,102,55,192,19
0.048059,84,168,13552,43569,5799,5713,31.2031,94,56,192,19
0.04751,84,168,13646,43879,5811,5726,31.2656,99,57,192,19
0.052003,88,176,14637,47090,5724,5643,30.8125,103,58,192,19
0.058683,100,200,15900,51174,5720,5634,30.7917,106,59,192,19
0.048406,84,168,13304,42787,5557,5478,29.9427,109,60,192,19
