simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,run_dir
1,20,160,14,ok,0,1182,4.6171875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_160/seed_14
1,20,160,15,ok,0,1195,4.66796875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_160/seed_15
1,20,160,16,ok,0,1196,4.671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_160/seed_16
1,20,160,17,ok,0,1135,4.43359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_160/seed_17
1,20,160,18,ok,0,1138,4.4453125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_160/seed_18
1,20,160,19,ok,0,1101,4.30078125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_160/seed_19
1,20,192,10,ok,0,1308,5.109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_192/seed_10
1,20,192,11,ok,0,1334,5.2109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_192/seed_11
1,20,192,12,ok,0,1272,4.96875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_192/seed_12
1,20,192,13,ok,0,1327,5.18359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_192/seed_13
1,20,192,14,ok,0,1278,4.9921875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_192/seed_14
1,20,192,15,ok,0,1305,5.09765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_192/seed_15
1,20,192,16,ok,0,1220,4.765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_192/seed_16
1,20,192,17,ok,0,1311,5.12109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_192/seed_17
1,20,192,18,ok,0,1304,5.09375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_192/seed_18
1,20,192,19,ok,0,1298,5.0703125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_1_plan_20/agents_192/seed_19
5,5,32,10,ok,0,316,1.234375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_32/seed_10
5,5,32,11,ok,0,325,1.26953125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_32/seed_11
5,5,32,12,ok,0,299,1.16796875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_32/seed_12
5,5,32,13,ok,0,320,1.25,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_32/seed_13
5,5,32,14,ok,0,312,1.21875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_32/seed_14
5,5,32,15,ok,0,336,1.3125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_32/seed_15
5,5,32,16,ok,0,311,1.21484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_32/seed_16
5,5,32,17,ok,0,317,1.23828125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_32/seed_17
5,5,32,18,ok,0,310,1.2109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_32/seed_18
5,5,32,19,ok,0,317,1.23828125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_32/seed_19
5,5,64,10,ok,0,566,2.2109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_64/seed_10
5,5,64,11,ok,0,572,2.234375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_64/seed_11
5,5,64,12,ok,0,604,2.359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_64/seed_12
5,5,64,13,ok,0,592,2.3125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_64/seed_13
5,5,64,14,ok,0,593,2.31640625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_64/seed_14
5,5,64,15,ok,0,568,2.21875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_64/seed_15
5,5,64,16,ok,0,578,2.2578125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_64/seed_16
5,5,64,17,ok,0,597,2.33203125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_64/seed_17
5,5,64,18,ok,0,577,2.25390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_64/seed_18
5,5,64,19,ok,0,586,2.2890625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_64/seed_19
5,5,96,10,ok,0,399,1.55859375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_96/seed_10
5,5,96,11,ok,0,725,2.83203125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_96/seed_11
5,5,96,12,ok,0,716,2.796875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_96/seed_12
5,5,96,13,ok,0,725,2.83203125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_96/seed_13
5,5,96,14,ok,0,795,3.10546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_96/seed_14
5,5,96,15,ok,0,766,2.9921875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_96/seed_15
5,5,96,16,ok,0,726,2.8359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_96/seed_16
5,5,96,17,ok,0,336,1.3125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_96/seed_17
5,5,96,18,ok,0,218,0.8515625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_96/seed_18
5,5,96,19,ok,0,365,1.42578125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_96/seed_19
5,5,128,10,ok,0,579,2.26171875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_128/seed_10
5,5,128,11,ok,0,354,1.3828125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_128/seed_11
5,5,128,12,ok,0,370,1.4453125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_128/seed_12
5,5,128,13,ok,0,329,1.28515625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_128/seed_13
5,5,128,14,ok,0,535,2.08984375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_128/seed_14
5,5,128,15,ok,0,377,1.47265625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_128/seed_15
5,5,128,16,ok,0,355,1.38671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_128/seed_16
5,5,128,17,ok,0,428,1.671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_128/seed_17
5,5,128,18,ok,0,242,0.9453125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_128/seed_18
5,5,128,19,ok,0,193,0.75390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_128/seed_19
5,5,160,10,ok,0,266,1.0390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_160/seed_10
5,5,160,11,ok,0,261,1.01953125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_160/seed_11
5,5,160,12,ok,0,431,1.68359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_160/seed_12
5,5,160,13,ok,0,325,1.26953125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_160/seed_13
5,5,160,14,ok,0,216,0.84375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_160/seed_14
5,5,160,15,ok,0,227,0.88671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_160/seed_15
5,5,160,16,ok,0,250,0.9765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_160/seed_16
5,5,160,17,ok,0,224,0.875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_160/seed_17
5,5,160,18,ok,0,249,0.97265625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_160/seed_18
5,5,160,19,ok,0,244,0.953125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_160/seed_19
5,5,192,10,ok,0,220,0.859375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_192/seed_10
5,5,192,11,ok,0,260,1.015625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_192/seed_11
5,5,192,12,ok,0,223,0.87109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_192/seed_12
5,5,192,13,ok,0,263,1.02734375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_192/seed_13
5,5,192,14,ok,0,245,0.95703125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_192/seed_14
5,5,192,15,ok,0,250,0.9765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_192/seed_15
5,5,192,16,ok,0,133,0.51953125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_192/seed_16
5,5,192,17,ok,0,221,0.86328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_192/seed_17
5,5,192,18,ok,0,227,0.88671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_192/seed_18
5,5,192,19,ok,0,186,0.7265625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_5/agents_192/seed_19
5,10,32,10,ok,0,327,1.27734375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_32/seed_10
5,10,32,11,ok,0,317,1.23828125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_32/seed_11
5,10,32,12,ok,0,318,1.2421875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_32/seed_12
5,10,32,13,ok,0,325,1.26953125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_32/seed_13
5,10,32,14,ok,0,322,1.2578125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_32/seed_14
5,10,32,15,ok,0,319,1.24609375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_32/seed_15
5,10,32,16,ok,0,329,1.28515625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_32/seed_16
5,10,32,17,ok,0,318,1.2421875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_32/seed_17
5,10,32,18,ok,0,317,1.23828125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_32/seed_18
5,10,32,19,ok,0,313,1.22265625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_32/seed_19
5,10,64,10,ok,0,589,2.30078125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_64/seed_10
5,10,64,11,ok,0,584,2.28125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_64/seed_11
5,10,64,12,ok,0,628,2.453125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_64/seed_12
5,10,64,13,ok,0,594,2.3203125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_64/seed_13
5,10,64,14,ok,0,592,2.3125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_64/seed_14
5,10,64,15,ok,0,598,2.3359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_64/seed_15
5,10,64,16,ok,0,589,2.30078125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_64/seed_16
5,10,64,17,ok,0,590,2.3046875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_64/seed_17
5,10,64,18,ok,0,604,2.359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_64/seed_18
5,10,64,19,ok,0,600,2.34375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_64/seed_19
5,10,96,10,ok,0,819,3.19921875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_96/seed_10
5,10,96,11,ok,0,823,3.21484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_96/seed_11
5,10,96,12,ok,0,833,3.25390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_96/seed_12
5,10,96,13,ok,0,816,3.1875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_96/seed_13
5,10,96,14,ok,0,830,3.2421875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_96/seed_14
5,10,96,15,ok,0,811,3.16796875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_96/seed_15
5,10,96,16,ok,0,805,3.14453125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_96/seed_16
5,10,96,17,ok,0,810,3.1640625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_96/seed_17
5,10,96,18,ok,0,806,3.1484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_96/seed_18
5,10,96,19,ok,0,822,3.2109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_96/seed_19
5,10,128,10,ok,0,961,3.75390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_128/seed_10
5,10,128,11,ok,0,931,3.63671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_128/seed_11
5,10,128,12,ok,0,926,3.6171875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_128/seed_12
5,10,128,13,ok,0,982,3.8359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_128/seed_13
5,10,128,14,ok,0,982,3.8359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_128/seed_14
5,10,128,15,ok,0,917,3.58203125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_128/seed_15
5,10,128,16,ok,0,931,3.63671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_128/seed_16
5,10,128,17,ok,0,989,3.86328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_128/seed_17
5,10,128,18,ok,0,974,3.8046875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_128/seed_18
5,10,128,19,ok,0,872,3.40625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_128/seed_19
5,10,160,10,ok,0,688,2.6875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_160/seed_10
5,10,160,11,ok,0,891,3.48046875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_160/seed_11
5,10,160,12,ok,0,937,3.66015625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_160/seed_12
5,10,160,13,ok,0,855,3.33984375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_160/seed_13
5,10,160,14,ok,0,985,3.84765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_160/seed_14
5,10,160,15,ok,0,1040,4.0625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_160/seed_15
5,10,160,16,ok,0,934,3.6484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_160/seed_16
5,10,160,17,ok,0,898,3.5078125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_160/seed_17
5,10,160,18,ok,0,597,2.33203125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_160/seed_18
5,10,160,19,ok,0,860,3.359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_160/seed_19
5,10,192,10,ok,0,542,2.1171875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_192/seed_10
5,10,192,11,ok,0,812,3.171875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_192/seed_11
5,10,192,12,ok,0,379,1.48046875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_192/seed_12
5,10,192,13,ok,0,567,2.21484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_192/seed_13
5,10,192,14,ok,0,666,2.6015625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_192/seed_14
5,10,192,15,ok,0,600,2.34375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_192/seed_15
5,10,192,16,ok,0,677,2.64453125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_192/seed_16
5,10,192,17,ok,0,565,2.20703125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_192/seed_17
5,10,192,18,ok,0,582,2.2734375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_192/seed_18
5,10,192,19,ok,0,563,2.19921875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_10/agents_192/seed_19
5,20,32,10,ok,0,328,1.28125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_32/seed_10
5,20,32,11,ok,0,311,1.21484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_32/seed_11
5,20,32,12,ok,0,332,1.296875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_32/seed_12
5,20,32,13,ok,0,325,1.26953125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_32/seed_13
5,20,32,14,ok,0,327,1.27734375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_32/seed_14
5,20,32,15,ok,0,327,1.27734375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_32/seed_15
5,20,32,16,ok,0,316,1.234375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_32/seed_16
5,20,32,17,ok,0,319,1.24609375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_32/seed_17
5,20,32,18,ok,0,321,1.25390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_32/seed_18
5,20,32,19,ok,0,324,1.265625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_32/seed_19
5,20,64,10,ok,0,610,2.3828125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_64/seed_10
5,20,64,11,ok,0,605,2.36328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_64/seed_11
5,20,64,12,ok,0,607,2.37109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_64/seed_12
5,20,64,13,ok,0,629,2.45703125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_64/seed_13
5,20,64,14,ok,0,601,2.34765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_64/seed_14
5,20,64,15,ok,0,622,2.4296875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_64/seed_15
5,20,64,16,ok,0,596,2.328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_64/seed_16
5,20,64,17,ok,0,605,2.36328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_64/seed_17
5,20,64,18,ok,0,605,2.36328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_64/seed_18
5,20,64,19,ok,0,611,2.38671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_64/seed_19
5,20,96,10,ok,0,846,3.3046875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_96/seed_10
5,20,96,11,ok,0,857,3.34765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_96/seed_11
5,20,96,12,ok,0,842,3.2890625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_96/seed_12
5,20,96,13,ok,0,860,3.359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_96/seed_13
5,20,96,14,ok,0,853,3.33203125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_96/seed_14
5,20,96,15,ok,0,841,3.28515625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_96/seed_15
5,20,96,16,ok,0,855,3.33984375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_96/seed_16
5,20,96,17,ok,0,842,3.2890625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_96/seed_17
5,20,96,18,ok,0,888,3.46875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_96/seed_18
5,20,96,19,ok,0,845,3.30078125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_96/seed_19
