0.087622,185,371,24387,75094,4817,4773,31.1062,244,0,160,14
0.075448,166,332,21939,65917,4256,4189,27.6,162,5,160,14
0.097679,189,379,25738,72635,3840,3762,25,233,10,160,14
0.242285,276,552,68480,153930,3648,3420,23.8,345,15,160,14
0.508381,350,700,147687,295672,3586,3224,23.4125,462,20,160,14
0.762383,395,791,293225,518540,3620,3037,23.625,559,25,160,14
0.769789,365,730,295383,520808,3348,2790,21.925,579,30,160,14
0.954594,381,761,390390,667517,3620,2989,23.625,658,35,160,14
1.50672,460,920,612019,1066903,3750,3063,24.4375,714,40,160,14
1.17441,450,899,437966,807929,3925,3127,25.5312,783,45,160,14
2.27093,478,954,1050118,1727826,3992,3177,25.95,825,50,160,14
1.35021,443,882,607869,1088347,3986,3292,25.9125,855,55,160,14
0.88695,431,862,339171,592848,3990,3287,25.9375,772,60,160,14
0.845798,412,823,305828,553165,3732,3101,24.325,737,65,160,14
0.812447,408,816,329580,587217,3473,2873,22.7063,635,70,160,14
0.543968,359,718,209687,380301,3474,2867,22.7125,611,75,160,14
0.65173,370,739,241636,436369,3633,3047,23.7063,668,80,160,14
0.925196,429,858,353012,636682,3877,3230,25.2312,753,85,160,14
1.20192,446,892,469054,799464,4195,3360,27.2188,1039,90,160,14
1.25762,445,890,445351,804105,4224,3452,27.4,1005,95,160,14
1.34,460,920,532144,906977,4264,3481,27.65,942,100,160,14
1.56654,458,916,626585,1055473,4047,3202,26.2937,815,105,160,14
1.29605,438,876,501197,884416,3784,3114,24.65,681,110,160,14
0.86819,415,831,320784,566277,3646,2996,23.7875,628,115,160,14
1.01339,421,842,436429,743668,3718,2996,24.2375,700,120,160,14
1.02655,426,852,442532,746288,3785,3031,24.6562,725,125,160,14
1.11299,452,904,421399,739563,3884,3108,25.275,783,130,160,14
1.05093,435,871,434200,744850,3712,2940,24.2,753,135,160,14
1.30665,465,927,552685,950397,3701,2912,24.1313,732,140,160,14
1.05646,427,854,410862,719150,3747,2998,24.4187,753,145,160,14
1.26015,475,950,492738,854688,3949,3151,25.6812,743,150,160,14
1.19783,454,908,480479,817185,3820,3070,24.875,743,155,160,14
1.61663,486,972,657305,1135092,3914,3070,25.4625,862,160,160,14
1.50401,442,883,563426,990539,3900,3104,25.375,906,165,160,14
2.06241,482,964,820460,1369557,4085,3268,26.5312,890,170,160,14
1.57128,448,896,701106,1153976,4110,3243,26.6875,800,175,160,14
1.85968,489,977,812164,1344835,4054,3185,26.3375,783,180,160,14
1.84307,439,877,782899,1343848,3988,3153,25.925,792,185,160,14
1.22286,443,886,449987,800414,3758,3026,24.4875,725,190,160,14
1.15662,462,923,408213,739753,3790,3014,24.6875,763,195,160,14
0.964467,422,840,296566,574097,3631,3012,23.6938,693,200,160,14
0.817826,390,780,289133,526784,3749,3134,24.4312,636,205,160,14
0.694096,387,774,245423,454645,3744,3116,24.4,675,210,160,14
0.87367,413,826,315665,567989,3801,3117,24.7563,687,215,160,14
1.02125,433,864,374500,680916,3786,3093,24.6625,757,220,160,14
0.868021,423,845,322470,581823,3693,3021,24.0813,685,225,160,14
0.963933,448,896,358186,642911,3798,3138,24.7375,691,230,160,14
1.25293,455,910,514824,906626,3917,3181,25.4812,827,235,160,14
1.0787,452,904,423353,737556,3871,3124,25.1938,797,240,160,14
1.01965,423,845,388587,690278,3755,3018,24.4688,762,245,160,14
1.08417,418,834,438390,800486,3769,3122,24.5562,716,250,160,14
1.06264,442,884,441245,749107,3861,3231,25.1313,776,255,160,14
