simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,mean_solver_time,total_solver_time,planning_calls
1,10,64,12,ok,0,320,1.25,0.005581199218750003,1.4287870000000007,256
1,10,64,13,ok,0,297,1.16015625,0.005548945312499999,1.4205299999999998,256
1,10,64,14,ok,0,303,1.18359375,0.005269566406249999,1.3490089999999997,256
1,10,64,15,ok,0,317,1.23828125,0.005217562500000002,1.3356960000000004,256
1,10,64,16,ok,0,306,1.1953125,0.005102199218749998,1.3061629999999995,256
1,10,64,17,ok,0,303,1.18359375,0.005415703124999998,1.3864199999999995,256
1,10,64,18,ok,0,322,1.2578125,0.004913859375000005,1.2579480000000012,256
1,10,64,19,ok,0,317,1.23828125,0.0052086562500000015,1.3334160000000004,256
1,10,128,10,ok,0,618,2.4140625,0.024247781249999985,6.207431999999996,256
1,10,128,11,ok,0,597,2.33203125,0.024608976562499985,6.299897999999996,256
1,10,128,12,ok,0,626,2.4453125,0.025963765624999996,6.646723999999999,256
1,10,128,13,ok,0,603,2.35546875,0.026159132812500006,6.696738000000002,256
1,10,128,14,ok,0,611,2.38671875,0.024637007812500004,6.307074000000001,256
1,10,128,15,ok,0,604,2.359375,0.024639468749999983,6.307703999999996,256
1,10,128,16,ok,0,615,2.40234375,0.023814664062500004,6.096554000000001,256
1,10,128,17,ok,0,599,2.33984375,0.026324136718749995,6.738978999999999,256
1,10,128,18,ok,0,619,2.41796875,0.024135132812500005,6.178594000000001,256
1,10,128,19,ok,0,607,2.37109375,0.02556268749999999,6.544047999999997,256
1,10,192,10,ok,0,870,3.3984375,0.07999672656250001,20.479162000000002,256
1,10,192,11,ok,0,895,3.49609375,0.07628846484374999,19.529846999999997,256
1,10,192,12,ok,0,920,3.59375,0.08130666015625007,20.81450500000002,256
1,10,192,13,ok,0,877,3.42578125,0.0762690078125,19.524866,256
1,10,192,14,ok,0,895,3.49609375,0.07664164843750002,19.620262000000004,256
1,10,192,15,ok,0,891,3.48046875,0.07715662499999996,19.75209599999999,256
1,10,192,16,ok,0,910,3.5546875,0.07485166015624993,19.162024999999982,256
1,10,192,17,ok,0,889,3.47265625,0.0796645,20.394112,256
1,10,192,18,ok,0,883,3.44921875,0.07689428125000004,19.68493600000001,256
1,10,192,19,ok,0,903,3.52734375,0.08042243359375,20.588143,256
1,10,256,10,ok,0,1162,4.5390625,0.19901206640625024,50.94708900000006,256
1,10,256,11,ok,0,1141,4.45703125,0.20049970703124995,51.327924999999986,256
1,10,256,12,ok,0,1141,4.45703125,0.23485614843750008,60.12317400000002,256
1,10,256,13,ok,0,1111,4.33984375,0.2168951445312498,55.52515699999995,256
1,10,256,14,ok,0,1134,4.4296875,0.20042000000000007,51.30752000000002,256
1,10,256,15,ok,0,1145,4.47265625,0.20105316406249993,51.46960999999998,256
1,10,256,16,ok,0,1115,4.35546875,0.2187879609374999,56.00971799999997,256
1,10,256,17,ok,0,1149,4.48828125,0.1898682265625,48.606266,256
1,10,256,18,ok,0,1125,4.39453125,0.19338027734375002,49.505351000000005,256
1,10,256,19,ok,0,1161,4.53515625,0.21274827734374988,54.46355899999997,256
1,10,320,10,ok,0,1302,5.0859375,0.5184918320312499,132.73390899999998,256
1,10,320,11,ok,0,1330,5.1953125,0.5006136250000001,128.15708800000002,256
1,10,320,12,ok,0,1343,5.24609375,0.5656340351562495,144.80231299999988,256
1,10,320,13,ok,0,1260,4.921875,0.6339883984375,162.30103,256
1,10,320,14,ok,0,1374,5.3671875,0.47121491015625017,120.63101700000004,256
1,10,320,15,ok,0,1321,5.16015625,0.5738051835937502,146.89412700000005,256
1,10,320,16,ok,0,1297,5.06640625,0.7159440117187501,183.28166700000003,256
1,10,320,17,ok,0,1319,5.15234375,0.5952967070312504,152.3959570000001,256
1,10,320,18,ok,0,1262,4.9296875,0.6925257109375004,177.2865820000001,256
1,10,320,19,ok,0,1344,5.25,0.4603530546874993,117.85038199999983,256
1,10,384,10,ok,0,1436,5.609375,1.4436844726562499,369.58322499999997,256
1,10,384,11,ok,0,1376,5.375,1.9039107215686277,485.49723400000005,255
1,10,384,12,ok,0,1226,4.7890625,3.3685970156250007,862.3608360000002,256
1,10,384,13,ok,0,1243,4.85546875,3.2333499325396833,814.8041830000002,252
1,10,384,14,ok,0,1423,5.55859375,1.4942154453124998,382.51915399999996,256
1,10,384,15,ok,0,1320,5.15625,2.69333531372549,686.8005049999999,255
1,10,384,16,ok,0,1414,5.5234375,1.8789816784313733,479.1403280000002,255
1,10,384,17,ok,0,1389,5.42578125,1.7877440823529407,455.87474099999986,255
1,10,384,18,ok,0,1376,5.375,1.7600726523437507,450.57859900000017,256
1,10,384,19,ok,0,1258,4.9140625,2.989361917322835,759.2979270000002,254
1,20,64,10,ok,0,317,1.23828125,0.007760464843749998,1.9866789999999994,256
1,20,64,11,ok,0,320,1.25,0.007470917968750005,1.9125550000000013,256
1,20,64,12,ok,0,324,1.265625,0.008340898437500003,2.1352700000000007,256
1,20,64,13,ok,0,304,1.1875,0.008116515625000003,2.0778280000000007,256
1,20,64,14,ok,0,321,1.25390625,0.007285347656250001,1.8650490000000002,256
1,20,64,15,ok,0,308,1.203125,0.0082516953125,2.112434,256
1,20,64,16,ok,0,317,1.23828125,0.007581453125000001,1.9408520000000002,256
1,20,64,17,ok,0,314,1.2265625,0.0078041953125000015,1.9978740000000004,256
1,20,64,18,ok,0,326,1.2734375,0.007315609375,1.872796,256
1,20,64,19,ok,0,309,1.20703125,0.008437847656249999,2.1600889999999997,256
1,20,128,10,ok,0,621,2.42578125,0.04325536328125003,11.073373000000007,256
1,20,128,11,ok,0,592,2.3125,0.04699102734375004,12.02970300000001,256
1,20,128,12,ok,0,622,2.4296875,0.046188546875,11.824268,256
1,20,128,13,ok,0,598,2.3359375,0.044384117187499954,11.362333999999988,256
1,20,128,14,ok,0,633,2.47265625,0.042690433593750014,10.928751000000004,256
1,20,128,15,ok,0,618,2.4140625,0.041219507812499966,10.552193999999991,256
1,20,128,16,ok,0,654,2.5546875,0.03624584374999999,9.278935999999998,256
1,20,128,17,ok,0,601,2.34765625,0.04297835546875004,11.00245900000001,256
1,20,128,18,ok,0,612,2.390625,0.043683574218750014,11.182995000000004,256
1,20,128,19,ok,0,638,2.4921875,0.04143328515625001,10.606921000000003,256
1,20,192,10,ok,0,902,3.5234375,0.1612718007812501,41.28558100000003,256
1,20,192,11,ok,0,872,3.40625,0.17741873046875015,45.41919500000004,256
1,20,192,12,ok,0,905,3.53515625,0.18066508984375007,46.25026300000002,256
1,20,192,13,ok,0,873,3.41015625,0.1748096015625,44.751258,256
1,20,192,14,ok,0,884,3.453125,0.16821305078125,43.062541,256
1,20,192,15,ok,0,912,3.5625,0.16286296875000006,41.692920000000015,256
1,20,192,16,ok,0,906,3.5390625,0.15000606249999998,38.401551999999995,256
1,20,192,17,ok,0,876,3.421875,0.176635984375,45.218812,256
1,20,192,18,ok,0,861,3.36328125,0.17032237499999997,43.60252799999999,256
1,20,192,19,ok,0,905,3.53515625,0.1672621835937501,42.81911900000003,256
1,20,256,10,ok,0,1167,4.55859375,0.45924463281250005,117.56662600000001,256
1,20,256,11,ok,0,1146,4.4765625,0.50450119921875,129.152307,256
1,20,256,12,ok,0,1166,4.5546875,0.485469359375,124.280156,256
1,20,256,13,ok,0,1118,4.3671875,0.5606718125,143.531984,256
1,20,256,14,ok,0,1131,4.41796875,0.5119566289062504,131.0608970000001,256
1,20,256,15,ok,0,1150,4.4921875,0.5075632734375004,129.9361980000001,256
1,20,256,16,ok,0,1129,4.41015625,0.5295366835937502,135.56139100000004,256
1,20,256,17,ok,0,1154,4.5078125,0.4698389218749997,120.27876399999992,256
1,20,256,18,ok,0,1122,4.3828125,0.49899309375,127.742232,256
1,20,256,19,ok,0,1162,4.5390625,0.5103255117187501,130.64333100000002,256
1,20,320,10,ok,0,1367,5.33984375,1.2620266523437502,323.07882300000006,256
1,20,320,11,ok,0,1362,5.3203125,1.3814083085937512,353.6405270000003,256
1,20,320,12,ok,0,1366,5.3359375,1.3885338906250009,355.4646760000002,256
1,20,320,13,ok,0,1357,5.30078125,1.346999714843749,344.8319269999997,256
1,20,320,14,ok,0,1345,5.25390625,1.4182487812500004,363.0716880000001,256
1,20,320,15,ok,0,1351,5.27734375,1.5372573320312501,393.53787700000004,256
1,20,320,16,ok,0,1360,5.3125,1.2852070312500004,329.0130000000001,256
1,20,320,17,ok,0,1372,5.359375,1.2667384375000001,324.28504000000004,256
1,20,320,18,ok,0,1306,5.1015625,1.5483200507812511,396.3699330000003,256
1,20,320,19,ok,0,1401,5.47265625,1.2472909726562498,319.30648899999994,256
1,20,384,10,ok,0,1504,5.875,4.2449828906250024,1086.7156200000006,256
1,20,384,11,ok,0,1533,5.98828125,3.5337453515624997,904.6388099999999,256
1,20,384,12,ok,0,1496,5.84375,4.700593593749996,1203.351959999999,256
1,20,384,13,ok,0,1447,5.65234375,5.689182148437505,1456.4306300000012,256
1,20,384,14,ok,0,1492,5.828125,4.091028705882349,1043.212319999999,255
1,20,384,15,ok,0,1492,5.828125,4.737561137254902,1208.07809,255
1,20,384,16,ok,0,1553,6.06640625,3.747460429687501,959.3498700000002,256
1,20,384,17,ok,0,1540,6.015625,3.524640585937502,902.3079900000005,256
1,20,384,18,ok,0,1476,5.765625,5.540587539062501,1418.3904100000002,256
1,20,384,19,ok,0,1502,5.8671875,6.295196392156863,1605.2750800000001,255
5,5,64,10,ok,0,316,1.234375,0.007325326923076924,0.38091700000000006,52
5,5,64,11,ok,0,314,1.2265625,0.005698192307692307,0.29630599999999996,52
5,5,64,12,ok,0,326,1.2734375,0.00444523076923077,0.23115200000000002,52
5,5,64,13,ok,0,315,1.23046875,0.00431748076923077,0.22450900000000001,52
5,5,64,14,ok,0,313,1.22265625,0.004384288461538462,0.22798300000000005,52
5,5,64,15,ok,0,314,1.2265625,0.0076085769230769245,0.39564600000000005,52
5,5,64,16,ok,0,311,1.21484375,0.007543249999999998,0.3922489999999999,52
5,5,64,17,ok,0,316,1.234375,0.00732723076923077,0.381016,52
5,5,64,18,ok,0,308,1.203125,0.0045225,0.23517,52
5,5,64,19,ok,0,300,1.171875,0.008166961538461543,0.4246820000000002,52
5,5,128,10,ok,0,631,2.46484375,0.01797319230769231,0.9346060000000002,52
5,5,128,11,ok,0,600,2.34375,0.018616480769230774,0.9680570000000002,52
5,5,128,12,ok,0,649,2.53515625,0.018096019230769235,0.9409930000000002,52
5,5,128,13,ok,0,613,2.39453125,0.018457461538461537,0.959788,52
5,5,128,14,ok,0,617,2.41015625,0.017535711538461538,0.911857,52
5,5,128,15,ok,0,627,2.44921875,0.023745788461538464,1.2347810000000001,52
5,5,128,16,ok,0,620,2.421875,0.026609057692307685,1.3836709999999997,52
5,5,128,17,ok,0,597,2.33203125,0.01918721153846154,0.997735,52
5,5,128,18,ok,0,610,2.3828125,0.027531788461538458,1.4316529999999998,52
5,5,128,19,ok,0,626,2.4453125,0.028783596153846156,1.496747,52
5,5,192,10,ok,0,871,3.40234375,0.059880499999999975,3.113785999999999,52
5,5,192,11,ok,0,878,3.4296875,0.05553921153846153,2.8880389999999996,52
5,5,192,12,ok,0,908,3.546875,0.06570223076923078,3.416516,52
5,5,192,13,ok,0,861,3.36328125,0.061423596153846155,3.194027,52
5,5,192,14,ok,0,864,3.375,0.09913415384615387,5.154976000000001,52
5,5,192,15,ok,0,890,3.4765625,0.05525301923076924,2.8731570000000004,52
5,5,192,16,ok,0,896,3.5,0.060484480769230776,3.1451930000000003,52
5,5,192,17,ok,0,888,3.46875,0.06731401923076924,3.5003290000000007,52
5,5,192,18,ok,0,869,3.39453125,0.0765850576923077,3.982423,52
5,5,192,19,ok,0,892,3.484375,0.06187915384615385,3.2177160000000002,52
5,5,256,10,ok,0,1071,4.18359375,0.19214511538461537,9.991546,52
5,5,256,11,ok,0,837,3.26953125,0.4996823725490196,25.483801,51
5,5,256,12,ok,0,1119,4.37109375,0.21950526923076927,11.414274000000002,52
5,5,256,13,ok,0,699,2.73046875,0.4954793777777778,22.296572,45
5,5,256,14,ok,0,1128,4.40625,0.16232334615384614,8.440814,52
5,5,256,15,ok,0,1125,4.39453125,0.16719105769230766,8.693934999999998,52
5,5,256,16,ok,0,1114,4.3515625,0.17060734615384618,8.871582000000002,52
5,5,256,17,ok,0,1037,4.05078125,0.2693150961538462,14.004385000000001,52
5,5,256,18,ok,0,888,3.46875,0.4944233461538461,25.710013999999997,52
5,5,256,19,ok,0,1115,4.35546875,0.14808180769230772,7.700254000000002,52
5,5,320,10,ok,0,1046,4.0859375,0.686665826923077,35.706623,52
5,5,320,11,ok,0,724,2.828125,0.6744699459459458,24.955387999999996,37
5,5,320,12,ok,0,531,2.07421875,0.7611602857142856,21.312488,28
5,5,320,13,ok,0,479,1.87109375,0.8056728148148147,21.753165999999997,27
5,5,320,14,ok,0,836,3.265625,0.6486961219512197,26.59654100000001,41
5,5,320,15,ok,0,766,2.9921875,0.8753098999999999,35.012395999999995,40
5,5,320,16,ok,0,593,2.31640625,0.7236829696969695,23.881537999999995,33
5,5,320,17,ok,0,1085,4.23828125,0.6303183461538464,32.77655400000001,52
5,5,320,18,ok,0,697,2.72265625,0.6679342631578947,25.381501999999998,38
5,5,320,19,ok,0,1037,4.05078125,0.6728431764705883,34.31500200000001,51
5,5,384,10,ok,0,762,2.9765625,0.9324750000000002,33.569100000000006,36
5,5,384,11,ok,0,468,1.828125,1.14521172,28.630293,25
5,5,384,12,ok,0,499,1.94921875,1.0527176153846154,27.370658000000002,26
5,5,384,13,ok,0,401,1.56640625,1.6690922608695649,38.38912199999999,23
5,5,384,14,ok,0,353,1.37890625,0.8890082000000001,17.780164000000003,20
5,5,384,15,ok,0,497,1.94140625,1.0990243199999998,27.475607999999998,25
5,5,384,16,ok,0,630,2.4609375,1.2888204666666667,38.664614,30
5,5,384,17,ok,0,639,2.49609375,1.2704239666666663,38.11271899999999,30
5,5,384,18,ok,0,544,2.125,1.220728785714286,34.180406000000005,28
5,5,384,19,ok,0,447,1.74609375,1.3193812500000002,31.665150000000004,24
5,10,64,10,ok,0,315,1.23046875,0.005875403846153847,0.30552100000000004,52
5,10,64,11,ok,0,338,1.3203125,0.0057675961538461535,0.299915,52
5,10,64,12,ok,0,330,1.2890625,0.008788923076923076,0.457024,52
5,10,64,13,ok,0,312,1.21875,0.006145903846153846,0.319587,52
5,10,64,14,ok,0,317,1.23828125,0.0069230384615384605,0.35999799999999993,52
5,10,64,15,ok,0,324,1.265625,0.006129942307692309,0.31875700000000007,52
5,10,64,16,ok,0,326,1.2734375,0.00539998076923077,0.280799,52
5,10,64,17,ok,0,318,1.2421875,0.005812730769230772,0.30226200000000014,52
5,10,64,18,ok,0,302,1.1796875,0.006390000000000001,0.33228,52
5,10,64,19,ok,0,320,1.25,0.005931096153846154,0.308417,52
5,10,128,10,ok,0,623,2.43359375,0.029838884615384607,1.5516219999999996,52
5,10,128,11,ok,0,628,2.453125,0.029282000000000006,1.5226640000000002,52
5,10,128,12,ok,0,627,2.44921875,0.03531265384615385,1.836258,52
5,10,128,13,ok,0,580,2.265625,0.03084717307692307,1.6040529999999997,52
5,10,128,14,ok,0,619,2.41796875,0.04519976923076923,2.350388,52
5,10,128,15,ok,0,651,2.54296875,0.03511169230769231,1.825808,52
5,10,128,16,ok,0,628,2.453125,0.027930153846153844,1.4523679999999999,52
5,10,128,17,ok,0,629,2.45703125,0.03462648076923076,1.8005769999999994,52
5,10,128,18,ok,0,613,2.39453125,0.041975,2.1827,52
5,10,128,19,ok,0,615,2.40234375,0.0285696923076923,1.4856239999999996,52
5,10,192,10,ok,0,877,3.42578125,0.09145565384615387,4.755694000000001,52
5,10,192,11,ok,0,882,3.4453125,0.12592088461538462,6.547886,52
5,10,192,12,ok,0,933,3.64453125,0.11813367307692312,6.142951000000002,52
5,10,192,13,ok,0,875,3.41796875,0.11283967307692308,5.867663,52
5,10,192,14,ok,0,906,3.5390625,0.09531144230769234,4.956195000000002,52
5,10,192,15,ok,0,910,3.5546875,0.12599942307692313,6.551970000000003,52
5,10,192,16,ok,0,910,3.5546875,0.1463940384615385,7.612490000000002,52
5,10,192,17,ok,0,906,3.5390625,0.08642103846153848,4.493894000000001,52
5,10,192,18,ok,0,897,3.50390625,0.09011651923076923,4.686059,52
5,10,192,19,ok,0,899,3.51171875,0.09481149999999999,4.930198,52
5,10,256,10,ok,0,1120,4.375,0.28195011538461534,14.661405999999998,52
5,10,256,11,ok,0,1162,4.5390625,0.3728426346153846,19.387817,52
5,10,256,12,ok,0,1176,4.59375,0.3001678653846154,15.608729,52
5,10,256,13,ok,0,1171,4.57421875,0.32665809615384617,16.986221,52
5,10,256,14,ok,0,1183,4.62109375,0.2269569038461538,11.801758999999997,52
5,10,256,15,ok,0,1176,4.59375,0.2711869230769231,14.10172,52
5,10,256,16,ok,0,1176,4.59375,0.29128323076923074,15.146728,52
5,10,256,17,ok,0,1176,4.59375,0.22983386538461537,11.951360999999999,52
5,10,256,18,ok,0,1109,4.33203125,0.29996142307692303,15.597993999999998,52
5,10,256,19,ok,0,1182,4.6171875,0.27642975000000003,14.374347,52
5,10,320,10,ok,0,1402,5.4765625,0.5422447884615386,28.196729000000005,52
5,10,320,11,ok,0,1412,5.515625,0.6340983846153846,32.973116,52
5,10,320,12,ok,0,1366,5.3359375,0.7195055384615389,37.41428800000002,52
5,10,320,13,ok,0,1319,5.15234375,0.8256432307692306,42.93344799999999,52
5,10,320,14,ok,0,1402,5.4765625,0.7795150576923077,40.534783,52
5,10,320,15,ok,0,1341,5.23828125,0.661065,34.37538,52
5,10,320,16,ok,0,1410,5.5078125,0.640080019230769,33.28416099999998,52
5,10,320,17,ok,0,1394,5.4453125,0.5440966346153845,28.293024999999993,52
5,10,320,18,ok,0,1367,5.33984375,0.6247423461538465,32.48660200000002,52
5,10,320,19,ok,0,1377,5.37890625,0.5873775576923076,30.543632999999993,52
5,10,384,10,ok,0,1546,6.0390625,1.782921019230769,92.71189299999999,52
5,10,384,11,ok,0,1352,5.28125,3.0783720192307693,160.075345,52
5,10,384,12,ok,0,1554,6.0703125,1.6213366153846158,84.30950400000002,52
5,10,384,13,ok,0,1404,5.484375,2.2754944423076924,118.325711,52
5,10,384,14,ok,0,1564,6.109375,1.598307653846154,83.11199800000001,52
5,10,384,15,ok,0,1341,5.23828125,3.344644192307692,173.92149799999999,52
5,10,384,16,ok,0,1539,6.01171875,1.3708845961538456,71.28599899999998,52
5,10,384,17,ok,0,1561,6.09765625,1.3730717499999998,71.39973099999999,52
5,10,384,18,ok,0,1517,5.92578125,1.2361528846153846,64.27995,52
5,10,384,19,ok,0,1539,6.01171875,1.6467652115384614,85.63179099999999,52
5,20,64,10,ok,0,320,1.25,0.01763219230769231,0.9168740000000002,52
5,20,64,11,ok,0,332,1.296875,0.016141096153846155,0.8393370000000001,52
5,20,64,12,ok,0,344,1.34375,0.009358153846153848,0.4866240000000001,52
5,20,64,13,ok,0,313,1.22265625,0.008798769230769233,0.4575360000000001,52
5,20,64,14,ok,0,307,1.19921875,0.01044553846153846,0.5431679999999999,52
5,20,64,15,ok,0,329,1.28515625,0.01567926923076923,0.8153219999999999,52
5,20,64,16,ok,0,321,1.25390625,0.009395134615384616,0.488547,52
5,20,64,17,ok,0,312,1.21875,0.009460365384615383,0.4919389999999999,52
5,20,64,18,ok,0,318,1.2421875,0.013319999999999997,0.6926399999999998,52
5,20,64,19,ok,0,305,1.19140625,0.010352019230769227,0.5383049999999998,52
5,20,128,10,ok,0,624,2.4375,0.08606317307692307,4.4752849999999995,52
5,20,128,11,ok,0,628,2.453125,0.09589551923076921,4.986566999999999,52
5,20,128,12,ok,0,643,2.51171875,0.0674228653846154,3.5059890000000005,52
5,20,128,13,ok,0,621,2.42578125,0.053062634615384616,2.759257,52
5,20,128,14,ok,0,633,2.47265625,0.06033994230769229,3.137676999999999,52
5,20,128,15,ok,0,645,2.51953125,0.07538134615384615,3.9198299999999997,52
5,20,128,16,ok,0,631,2.46484375,0.061002115384615384,3.17211,52
5,20,128,17,ok,0,633,2.47265625,0.056287634615384635,2.926957000000001,52
5,20,128,18,ok,0,632,2.46875,0.08953267307692309,4.655699,52
5,20,128,19,ok,0,631,2.46484375,0.05483850000000002,2.851602000000001,52
5,20,192,10,ok,0,901,3.51953125,0.2503310961538462,13.017217,52
5,20,192,11,ok,0,901,3.51953125,0.25934321153846157,13.485847000000001,52
5,20,192,12,ok,0,955,3.73046875,0.31614371153846155,16.439473,52
5,20,192,13,ok,0,904,3.53125,0.36381019230769235,18.91813,52
5,20,192,14,ok,0,940,3.671875,0.2122803269230769,11.038577,52
5,20,192,15,ok,0,917,3.58203125,0.23521615384615377,12.231239999999996,52
5,20,192,16,ok,0,903,3.52734375,0.26699459615384624,13.883719000000005,52
5,20,192,17,ok,0,928,3.625,0.26064609615384626,13.553597000000007,52
5,20,192,18,ok,0,911,3.55859375,0.1971518653846154,10.251897000000001,52
5,20,192,19,ok,0,925,3.61328125,0.28413534615384617,14.775038000000002,52
5,20,256,10,ok,0,1172,4.578125,0.5695651730769231,29.617389,52
5,20,256,11,ok,0,1167,4.55859375,0.8800813653846156,45.76423100000001,52
5,20,256,12,ok,0,1201,4.69140625,0.6261640576923078,32.560531000000005,52
5,20,256,13,ok,0,1147,4.48046875,0.7692339038461534,40.00016299999998,52
5,20,256,14,ok,0,1173,4.58203125,0.5966943461538461,31.028105999999998,52
5,20,256,15,ok,0,1176,4.59375,0.6599950384615387,34.31974200000001,52
5,20,256,16,ok,0,1207,4.71484375,0.6486564615384616,33.730136,52
5,20,256,17,ok,0,1170,4.5703125,0.6913164230769232,35.948454000000005,52
5,20,256,18,ok,0,1142,4.4609375,0.7392874230769231,38.442946,52
5,20,256,19,ok,0,1182,4.6171875,0.6378617115384615,33.168808999999996,52
5,20,320,10,ok,0,1416,5.53125,1.8735428461538457,97.42422799999997,52
5,20,320,11,ok,0,1362,5.3203125,1.8869274807692302,98.12022899999997,52
5,20,320,12,ok,0,1389,5.42578125,2.3285403846153843,121.08409999999999,52
5,20,320,13,ok,0,1380,5.390625,1.7321186346153843,90.07016899999998,52
5,20,320,14,ok,0,1435,5.60546875,2.3652567307692314,122.99335000000004,52
5,20,320,15,ok,0,1391,5.43359375,2.638844230769231,137.21990000000002,52
5,20,320,16,ok,0,1423,5.55859375,2.3877280769230764,124.16185999999998,52
5,20,320,17,ok,0,1406,5.4921875,2.4511990384615383,127.46234999999999,52
5,20,320,18,ok,0,1371,5.35546875,2.6848449999999997,139.61193999999998,52
5,20,320,19,ok,0,1425,5.56640625,2.548284807692308,132.51081000000002,52
5,20,384,10,ok,0,1641,6.41015625,5.611354038461538,291.79041,52
