simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,mean_solver_time,total_solver_time,planning_calls
5,10,96,11,ok,0,479,1.87109375,0.01252828846153846,0.6514709999999999,52
5,10,96,12,ok,0,484,1.890625,0.013907500000000001,0.7231900000000001,52
5,10,96,13,ok,0,462,1.8046875,0.01381896153846154,0.7185860000000001,52
5,10,96,14,ok,0,474,1.8515625,0.013182192307692306,0.6854739999999999,52
5,10,96,15,ok,0,492,1.921875,0.013142692307692308,0.68342,52
5,10,96,16,ok,0,478,1.8671875,0.013510576923076927,0.7025500000000002,52
5,10,96,17,ok,0,474,1.8515625,0.013350288461538466,0.6942150000000002,52
5,10,96,18,ok,0,477,1.86328125,0.013279153846153847,0.690516,52
5,10,96,19,ok,0,474,1.8515625,0.01332798076923077,0.6930550000000001,52
5,10,128,10,ok,0,623,2.43359375,0.027348673076923083,1.4221310000000003,52
5,10,128,11,ok,0,628,2.453125,0.026964019230769225,1.4021289999999997,52
5,10,128,12,ok,0,627,2.44921875,0.02960007692307692,1.5392039999999998,52
5,10,128,13,ok,0,580,2.265625,0.029238884615384618,1.5204220000000002,52
5,10,128,14,ok,0,619,2.41796875,0.026229000000000002,1.3639080000000001,52
5,10,128,15,ok,0,651,2.54296875,0.02586936538461538,1.3452069999999998,52
5,10,128,16,ok,0,628,2.453125,0.02650815384615384,1.3784239999999996,52
5,10,128,17,ok,0,629,2.45703125,0.026042346153846156,1.3542020000000001,52
5,10,128,18,ok,0,613,2.39453125,0.027558211538461545,1.4330270000000003,52
5,10,128,19,ok,0,615,2.40234375,0.02721048076923077,1.4149450000000001,52
5,10,160,10,ok,0,759,2.96484375,0.05262561538461538,2.736532,52
5,10,160,11,ok,0,747,2.91796875,0.04925986538461537,2.5615129999999993,52
5,10,160,12,ok,0,789,3.08203125,0.052141326923076936,2.7113490000000007,52
5,10,160,13,ok,0,750,2.9296875,0.05218253846153846,2.713492,52
5,10,160,14,ok,0,767,2.99609375,0.05051313461538462,2.6266830000000003,52
5,10,160,15,ok,0,766,2.9921875,0.05264684615384614,2.7376359999999993,52
5,10,160,16,ok,0,777,3.03515625,0.04790188461538461,2.4908979999999996,52
5,10,160,17,ok,0,764,2.984375,0.05099855769230767,2.651924999999999,52
5,10,160,18,ok,0,754,2.9453125,0.052056961538461545,2.7069620000000003,52
5,10,160,19,ok,0,778,3.0390625,0.05091919230769229,2.647797999999999,52
5,10,192,10,ok,0,877,3.42578125,0.08659215384615383,4.5027919999999995,52
5,10,192,11,ok,0,882,3.4453125,0.0936471923076923,4.869654,52
5,10,192,12,ok,0,933,3.64453125,0.0899405,4.676906000000001,52
5,10,192,13,ok,0,875,3.41796875,0.09025549999999997,4.693285999999999,52
5,10,192,14,ok,0,906,3.5390625,0.09046071153846154,4.703957,52
5,10,192,15,ok,0,910,3.5546875,0.08627401923076924,4.486249000000001,52
5,10,192,16,ok,0,910,3.5546875,0.0851262307692308,4.426564000000002,52
5,10,192,17,ok,0,906,3.5390625,0.08251992307692306,4.291035999999999,52
